RespId,educ,race,gender,income_cat,voter_category
477061,College,White,Male,Less than $40k,rarely/never
477062,High school or less,White,Female,Less than $40k,rarely/never
477063,High school or less,Other/Mixed,Female,Less than $40k,rarely/never
477064,College,White,Male,$125k or more,always
477065,Some college,White,Male,$40-75k,rarely/never
477066,High school or less,Hispanic,Female,Less than $40k,rarely/never
477067,Some college,Hispanic,Male,$75-125k,sporadic
477068,College,White,Female,$75-125k,sporadic
477074,College,White,Female,$75-125k,rarely/never
477075,High school or less,Black,Female,$40-75k,always
477076,Some college,Black,Female,Less than $40k,rarely/never
477077,Some college,Hispanic,Male,$125k or more,sporadic
477080,High school or less,Black,Female,$40-75k,sporadic
477083,Some college,Black,Male,$75-125k,sporadic
477084,College,White,Male,$125k or more,sporadic
477086,College,White,Male,$125k or more,sporadic
477087,High school or less,Black,Female,Less than $40k,sporadic
477088,College,White,Male,$75-125k,sporadic
477090,College,White,Male,$75-125k,always
477091,College,Other/Mixed,Female,$75-125k,always
477094,High school or less,White,Female,$125k or more,sporadic
477096,Some college,White,Male,$40-75k,always
477097,College,White,Female,$75-125k,rarely/never
477098,Some college,Hispanic,Female,$75-125k,sporadic
477099,Some college,White,Female,$75-125k,sporadic
477100,College,White,Female,$75-125k,always
477103,College,White,Male,$125k or more,sporadic
487693,College,Other/Mixed,Female,$125k or more,rarely/never
477104,College,White,Female,$75-125k,sporadic
477105,High school or less,White,Female,$40-75k,sporadic
477106,Some college,Hispanic,Male,$125k or more,sporadic
477107,High school or less,White,Female,$75-125k,always
477108,College,White,Male,$75-125k,sporadic
477109,Some college,White,Male,$40-75k,rarely/never
477111,College,White,Male,$125k or more,sporadic
477112,Some college,White,Female,Less than $40k,always
477113,Some college,White,Female,$40-75k,sporadic
477114,College,White,Female,$125k or more,always
477115,High school or less,White,Male,Less than $40k,sporadic
477117,Some college,White,Female,$75-125k,sporadic
477118,Some college,Black,Female,$125k or more,always
477119,High school or less,Other/Mixed,Male,$75-125k,rarely/never
477120,Some college,Hispanic,Female,$75-125k,sporadic
477122,Some college,White,Female,Less than $40k,rarely/never
477124,College,White,Female,$75-125k,sporadic
477125,College,White,Female,Less than $40k,always
487718,High school or less,Black,Male,Less than $40k,always
477127,High school or less,White,Male,$40-75k,sporadic
477129,Some college,Hispanic,Male,$75-125k,sporadic
477132,College,White,Female,$125k or more,sporadic
477134,High school or less,White,Female,$125k or more,rarely/never
477135,High school or less,White,Female,$40-75k,rarely/never
477139,College,White,Male,$125k or more,sporadic
477140,Some college,Hispanic,Male,Less than $40k,sporadic
487733,High school or less,White,Male,$40-75k,sporadic
477143,College,White,Female,$75-125k,always
477145,College,White,Male,$75-125k,rarely/never
477147,College,Black,Male,Less than $40k,sporadic
477148,High school or less,White,Female,Less than $40k,rarely/never
477149,High school or less,White,Male,$40-75k,sporadic
477152,High school or less,Other/Mixed,Female,Less than $40k,rarely/never
477154,High school or less,White,Male,$125k or more,sporadic
477155,College,White,Male,$40-75k,sporadic
477156,College,White,Male,$125k or more,always
477157,High school or less,Hispanic,Female,Less than $40k,rarely/never
477158,College,White,Female,$125k or more,always
477160,College,Black,Female,$40-75k,sporadic
477162,College,Black,Female,$75-125k,sporadic
477163,College,White,Female,$40-75k,rarely/never
487757,High school or less,Hispanic,Male,$40-75k,rarely/never
477165,College,White,Male,$75-125k,sporadic
477166,Some college,White,Male,$75-125k,rarely/never
477167,High school or less,Black,Male,Less than $40k,rarely/never
477168,High school or less,White,Female,Less than $40k,rarely/never
477169,High school or less,White,Male,$40-75k,sporadic
477170,Some college,Hispanic,Male,$125k or more,sporadic
477171,College,White,Female,$75-125k,sporadic
477173,High school or less,White,Female,Less than $40k,sporadic
477174,Some college,White,Female,$40-75k,always
487769,College,Black,Female,$75-125k,rarely/never
477175,High school or less,White,Female,Less than $40k,rarely/never
477176,Some college,Black,Male,$75-125k,always
477177,College,White,Male,$125k or more,rarely/never
477178,College,White,Male,$40-75k,sporadic
477180,College,White,Female,$125k or more,always
487780,College,White,Female,$125k or more,sporadic
477184,Some college,White,Male,$40-75k,always
487782,High school or less,Hispanic,Male,$75-125k,sporadic
477186,Some college,Black,Male,Less than $40k,sporadic
487785,High school or less,Black,Male,Less than $40k,sporadic
477189,Some college,Other/Mixed,Female,$75-125k,sporadic
477195,Some college,White,Male,$75-125k,always
477197,Some college,Hispanic,Male,$40-75k,sporadic
477200,College,Black,Male,Less than $40k,sporadic
477203,College,Black,Male,$75-125k,sporadic
487803,High school or less,Black,Male,Less than $40k,sporadic
477204,College,Hispanic,Female,$40-75k,rarely/never
477205,College,Black,Female,$125k or more,sporadic
477206,College,White,Male,$125k or more,sporadic
477207,High school or less,Hispanic,Male,Less than $40k,rarely/never
477208,College,Hispanic,Female,$40-75k,rarely/never
477209,Some college,White,Female,$125k or more,rarely/never
477210,Some college,White,Male,$75-125k,rarely/never
477211,Some college,White,Female,$40-75k,sporadic
477212,Some college,Hispanic,Female,Less than $40k,always
477214,College,White,Female,$40-75k,sporadic
477215,College,White,Female,$125k or more,always
477217,Some college,Black,Female,$40-75k,sporadic
477218,College,Hispanic,Female,$75-125k,sporadic
477219,High school or less,Hispanic,Female,Less than $40k,rarely/never
477221,College,White,Male,$40-75k,always
477222,High school or less,White,Male,$40-75k,rarely/never
477223,Some college,White,Male,$125k or more,rarely/never
477224,Some college,White,Male,$40-75k,sporadic
477225,High school or less,White,Female,Less than $40k,rarely/never
477226,Some college,Black,Male,$40-75k,rarely/never
477231,High school or less,Hispanic,Male,Less than $40k,rarely/never
477232,Some college,White,Male,$40-75k,sporadic
477233,College,White,Male,$125k or more,sporadic
477235,College,White,Male,$125k or more,always
477236,High school or less,White,Female,Less than $40k,rarely/never
477238,High school or less,White,Female,$75-125k,sporadic
477239,College,White,Male,$40-75k,rarely/never
477240,College,Hispanic,Male,$40-75k,sporadic
477241,Some college,Black,Female,Less than $40k,sporadic
477242,Some college,White,Female,$75-125k,sporadic
477243,Some college,White,Male,Less than $40k,sporadic
477245,Some college,Hispanic,Female,$40-75k,sporadic
477246,High school or less,White,Female,Less than $40k,rarely/never
477247,College,Hispanic,Female,$40-75k,rarely/never
477248,College,White,Male,$75-125k,sporadic
477249,College,White,Male,$125k or more,sporadic
477250,College,White,Male,$125k or more,sporadic
477251,Some college,White,Male,$40-75k,sporadic
477252,High school or less,White,Female,$75-125k,sporadic
477253,Some college,Black,Male,Less than $40k,sporadic
487854,Some college,White,Female,$125k or more,always
477254,High school or less,Hispanic,Male,$125k or more,rarely/never
477258,College,White,Male,$75-125k,rarely/never
477259,College,Hispanic,Male,$75-125k,always
487861,High school or less,White,Female,Less than $40k,sporadic
477261,College,White,Male,$125k or more,sporadic
477262,College,White,Male,$125k or more,always
487867,Some college,Other/Mixed,Male,Less than $40k,rarely/never
477265,College,White,Male,$75-125k,sporadic
477266,College,White,Male,$75-125k,always
477267,College,Black,Female,$40-75k,sporadic
477268,High school or less,White,Male,Less than $40k,rarely/never
477270,Some college,Black,Male,$75-125k,sporadic
477272,Some college,White,Female,Less than $40k,sporadic
477274,Some college,White,Male,Less than $40k,sporadic
477276,Some college,White,Female,$125k or more,sporadic
477277,College,White,Male,$40-75k,sporadic
477278,College,White,Female,$75-125k,sporadic
477279,College,White,Female,$75-125k,sporadic
477280,College,White,Male,$125k or more,sporadic
477283,College,White,Female,$125k or more,always
477284,High school or less,Black,Male,Less than $40k,sporadic
477285,Some college,White,Female,$75-125k,sporadic
477286,High school or less,Black,Female,Less than $40k,rarely/never
477288,College,Hispanic,Female,$75-125k,sporadic
487894,High school or less,Black,Female,Less than $40k,rarely/never
477289,Some college,Black,Male,$40-75k,rarely/never
477292,Some college,Black,Female,$40-75k,sporadic
477293,Some college,White,Female,$75-125k,sporadic
477295,College,White,Female,$40-75k,sporadic
477298,College,Hispanic,Male,$75-125k,always
477300,College,Hispanic,Male,$125k or more,sporadic
477301,Some college,White,Male,$75-125k,sporadic
477302,College,White,Male,$125k or more,sporadic
477304,College,White,Female,$125k or more,rarely/never
477306,Some college,White,Female,$40-75k,sporadic
477307,Some college,White,Female,$75-125k,rarely/never
477308,College,Black,Female,$40-75k,sporadic
477309,Some college,Black,Female,$40-75k,sporadic
477311,High school or less,Black,Male,Less than $40k,rarely/never
477314,Some college,White,Female,$40-75k,sporadic
477315,College,Black,Female,$40-75k,sporadic
487925,High school or less,White,Female,$125k or more,sporadic
477316,Some college,Hispanic,Female,Less than $40k,sporadic
477317,College,White,Female,$40-75k,sporadic
477318,Some college,White,Male,Less than $40k,always
477319,College,White,Female,$75-125k,sporadic
477321,College,White,Male,$125k or more,always
477322,College,Hispanic,Male,$75-125k,rarely/never
477324,Some college,White,Male,$40-75k,always
487935,Some college,Hispanic,Female,Less than $40k,sporadic
477327,Some college,Black,Male,Less than $40k,rarely/never
477328,High school or less,Other/Mixed,Male,Less than $40k,rarely/never
477329,College,White,Male,$125k or more,rarely/never
487941,College,White,Female,$40-75k,rarely/never
477330,High school or less,White,Female,Less than $40k,rarely/never
477333,College,Other/Mixed,Male,$40-75k,always
487947,Some college,White,Female,Less than $40k,rarely/never
477337,Some college,Hispanic,Female,$125k or more,sporadic
487951,High school or less,White,Male,$40-75k,always
477340,Some college,White,Female,$40-75k,always
477341,College,White,Female,$125k or more,sporadic
487957,Some college,White,Female,Less than $40k,always
477343,High school or less,Other/Mixed,Female,$40-75k,rarely/never
477344,College,White,Female,$40-75k,sporadic
477345,High school or less,White,Female,Less than $40k,sporadic
477347,Some college,Hispanic,Male,Less than $40k,always
477350,High school or less,Black,Male,Less than $40k,sporadic
487967,Some college,White,Male,$125k or more,rarely/never
477351,College,White,Male,$125k or more,always
477352,Some college,Black,Male,Less than $40k,sporadic
487971,College,Black,Female,$125k or more,sporadic
477355,Some college,White,Female,Less than $40k,always
477356,Some college,White,Male,$125k or more,rarely/never
477357,High school or less,Hispanic,Male,Less than $40k,rarely/never
477358,College,White,Female,$125k or more,always
477359,College,White,Female,$75-125k,sporadic
477360,College,Black,Male,$125k or more,always
477361,College,Black,Female,Less than $40k,always
477364,Some college,White,Female,$40-75k,sporadic
477365,High school or less,White,Male,Less than $40k,rarely/never
477366,High school or less,Black,Female,Less than $40k,sporadic
477367,High school or less,White,Male,$40-75k,sporadic
477368,Some college,White,Female,$125k or more,always
477369,High school or less,White,Male,Less than $40k,sporadic
477370,College,Black,Female,$75-125k,always
477375,High school or less,White,Female,$40-75k,sporadic
477376,College,Other/Mixed,Male,$40-75k,rarely/never
477377,College,White,Female,$75-125k,always
477378,High school or less,Hispanic,Male,Less than $40k,rarely/never
477379,Some college,White,Female,$75-125k,rarely/never
477380,College,White,Male,$75-125k,always
477382,Some college,Hispanic,Male,$75-125k,sporadic
